filePath,lineNumber,text,classification
DeepBank1.1/20817016,712,"nw/wsj/08/wsj_0817.parse 15 10 gold receive-v 13.5.2 Receiving receive.01 null ----- 0:2*7:1*8:1-ARG0=Agent;Donor 10:0-rel 11:2-ARG1=Theme;Theme 15:1-ARG3 
",Receiving
DeepBank1.1/20817020,890,"nw/wsj/08/wsj_0817.parse 19 45 gold insist-v 37.7 Statement insist.01 null ----- 0:2-ARGM-TMP 37:2-ARG0=Agent;Speaker 45:0-rel 46:1-ARGM-TMP 48:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20819008,899,"nw/wsj/08/wsj_0819.parse 7 46 gold demand-v 103 Request demand.01 null ----- 0:2-ARGM-TMP 28:1-ARG0=Pivot 31:1-ARGM-TMP 39:1-ARGM-LOC 46:0-rel 47:1-ARG1=Theme 
",Request
DeepBank1.1/20819009,695,"nw/wsj/08/wsj_0819.parse 8 14 gold appear-v 48.1.1 Coming_to_be appear.01 null ----- 0:1-ARGM-TMP 2:2*18:1-ARG1=Theme;Entity 14:0-rel 15:1-ARGM-LOC 18:2-ARGM-MNR 
",Coming_to_be
DeepBank1.1/20819012,325,"nw/wsj/08/wsj_0819.parse 11 8 gold demonstrate-v 37.1.1 Reasoning demonstrate.01 1 ----- 0:1-ARGM-LOC 6:1-ARG0 8:0-rel 9:1-ARG1 
",Reasoning
DeepBank1.1/20819014,323,"nw/wsj/08/wsj_0819.parse 13 5 gold make-v 29.3 Causation make.02 null ----- 0:1-ARGM-TMP 3:1-ARG0=Agent 5:0-rel 6:3-ARG1=Theme 
",Causation
DeepBank1.1/20819016,412,"nw/wsj/08/wsj_0819.parse 15 9 gold believe-v 29.9-2 Awareness believe.01 null ----- 4:1*7:1*8:1-ARG0 9:0-rel 10:1-ARG1 4:1*7:1-LINK-SLC 
",Awareness
DeepBank1.1/20819019,247,"nw/wsj/08/wsj_0819.parse 18 3 gold accompany-v 51.7 Cotheme accompany.01 2 ----- 0:1-ARG0=Agent;Theme 3:0-rel 4:2-ARG1=Theme;Cotheme 
",Cotheme
DeepBank1.1/20819020,330,"nw/wsj/08/wsj_0819.parse 19 9 gold bring-v 11.3-1 Bringing bring.01 null ----- 0:2-ARGM-TMP 7:1*10:1-ARG1=Theme 9:0-rel 11:1-ARG2=Destination 13:2-ARGM-ADV 
",Bringing
DeepBank1.1/20819022,508,"nw/wsj/08/wsj_0819.parse 21 12 gold dress-v 41.1.1 Dressing dress.01 1 ----- 2:2*11:1-ARG1=Patient 12:0-rel 13:1-ARG2 
",Dressing
DeepBank1.1/20819028,259,"nw/wsj/08/wsj_0819.parse 27 8 gold fire-v 10.10 Firing fire.02 null ----- 2:1*5:1*6:1*9:1-ARG1=Theme 8:0-rel 10:1-ARG0=Agent 14:2-ARGM-TMP 2:1*5:1-LINK-SLC 
",Firing
DeepBank1.1/20819029,554,"nw/wsj/08/wsj_0819.parse 28 2 gold anger-v 31.1 Experiencer_obj anger.01 1 ----- 0:1-ARG0=Stimulus;Stimulus 2:0-rel 3:2-ARG1=Experiencer;Experiencer 
",Experiencer_obj
DeepBank1.1/20819032,499,"nw/wsj/08/wsj_0819.parse 31 5 gold give-v 13.1-1 Giving give.01 null ----- 3:1-ARG0=Agent;Donor 5:0-rel 6:1-ARG2=Recipient;Recipient 8:2-ARG1=Theme;Theme 
",Giving
DeepBank1.1/20819034,446,"nw/wsj/08/wsj_0819.parse 33 12 gold help-v 72-1 Assistance help.01 null ----- 0:1-ARGM-ADV 1:3-ARG0=Agent;Helper 12:0-rel 13:1-ARGM-ADV 
",Assistance
DeepBank1.1/20819036,186,"nw/wsj/08/wsj_0819.parse 35 10 gold give-v 13.1-1 Giving give.01 null ----- 5:1*8:1-ARG0=Agent;Donor 7:0-ARGM-MOD 10:0-rel 11:1-ARG2=Recipient;Recipient 12:1-ARG1=Theme;Theme 
",Giving
DeepBank1.1/20820001,434,"nw/wsj/08/wsj_0820.parse 0 3 gold bottle-v 9.10 Placing bottle.02 1 ----- 0:1*20:1-ARG0=Agent;Agent/Cause 3:0,4:1-rel 5:2-ARG1=Theme;Theme 13:1-ARGM-LOC 
",Placing
DeepBank1.1/20820003,276,"nw/wsj/08/wsj_0820.parse 2 6 gold predict-v 78 Predicting predict.01 1 ----- 1:1-ARG0=Cause;Evidence/Speaker 6:0-rel 7:1-ARG1=Topic;Eventuality 
",Predicting
DeepBank1.1/20820011,240,"nw/wsj/08/wsj_0820.parse 10 6 gold stop-v 55.4-1 Preventing stop.01 null ----- 4:1-ARG0=Agent 6:0-rel 7:1-ARG1=Theme 
",Preventing
DeepBank1.1/20820012,276,"nw/wsj/08/wsj_0820.parse 11 4 gold acknowledge-v 37.10 Statement acknowledge.01 1 ----- 0:1-ARGM-TMP 2:1-ARG0=Agent 4:0-rel 7:2-ARG1=Topic 
",Statement
DeepBank1.1/20820014,305,"nw/wsj/08/wsj_0820.parse 13 2 gold continue-v 55.3 Activity_ongoing continue.01 null ----- 0:1-ARG0 2:0-rel 3:2-ARG1 
",Activity_ongoing
DeepBank1.1/20820018,332,"nw/wsj/08/wsj_0820.parse 17 2 gold contend-v 29.5-2 Statement contend.01 1 ----- 0:1-ARG0=Agent;Speaker 2:0-rel 3:1-ARG1=Theme;Addressee 
",Statement
DeepBank1.1/20820019,264,"nw/wsj/08/wsj_0820.parse 18 1 gold accuse-v 81 Judgement_communication accuse.01 1 ----- 0:1-ARG0=Agent 1:0-rel 2:1*5:1-ARG1=Theme 4:1-ARG2=Attribute 
",Judgement_communication
DeepBank1.1/20820021,220,"nw/wsj/08/wsj_0820.parse 20 4 gold trade-v 13.6-1 Exchange trade.01 2 ----- 0:1-ARG0=Agent 3:1-ARGM-DIS 4:0-rel 5:2-ARG1=Theme 
",Exchange
DeepBank1.1/20820022,485,"nw/wsj/08/wsj_0820.parse 21 1 gold assert-v 29.5-2 Statement assert.03 1 ----- 0:1-ARG0=Agent;Speaker 1:0-rel 2:1-ARG1=Theme;Addressee 
",Statement
DeepBank1.1/20820024,278,"nw/wsj/08/wsj_0820.parse 23 4 gold reduce-v 76 Cause_change_of_position_on_a_scale reduce.01 null ----- 0:1-ARG0=Cause 3:0-ARGM-MOD 4:0-rel 5:1-ARG1=Patient 7:1-ARGM-ADV 
",Cause_change_of_position_on_a_scale
DeepBank1.1/20900003,490,"nw/wsj/09/wsj_0900.parse 2 23 gold move-v 45.6-1 Motion move.01 null ----- 19:1-ARG1 23:0-rel 24:1-ARG2 
",Motion
DeepBank1.1/20900004,502,"nw/wsj/09/wsj_0900.parse 3 3 gold start-v 55.1-1 Process_start start.01 null ----- 0:1,4:1-ARG1=Theme;Event 2:0-ARGM-MOD 3:0-rel 
",Process_start
DeepBank1.1/20900007,557,"nw/wsj/09/wsj_0900.parse 6 9 gold maintain-v 29.5-2 Statement maintain.01 null ----- 7:1-ARG0=Agent;Speaker 9:0-rel 10:2-ARG1=Theme;Addressee 
",Statement
DeepBank1.1/20900009,489,"nw/wsj/09/wsj_0900.parse 8 21 gold believe-v 29.5-1 Awareness believe.01 null ----- 20:1-ARG0 21:0-rel 22:1-ARG1 
",Awareness
DeepBank1.1/20900010,473,"nw/wsj/09/wsj_0900.parse 9 2 gold propose-v 37.7-1 Statement propose.01 null ----- 2:0-rel 3:0-ARG1=Topic;Message 
",Statement
DeepBank1.1/20900011,547,"nw/wsj/09/wsj_0900.parse 10 6 gold receive-v 13.5.2 Receiving receive.01 null ----- 0:1-ARG0=Agent;Donor 5:0-ARGM-MOD 6:0-rel 7:2-ARG1=Theme;Theme 
",Receiving
DeepBank1.1/20901004,437,"nw/wsj/09/wsj_0901.parse 3 12 gold give-v 13.1-1 Giving give.01 null ----- 0:2*13:1-ARG2=Recipient;Recipient 12:0-rel 14:2-ARG1=Theme;Theme 
",Giving
DeepBank1.1/20902003,92,"nw/wsj/09/wsj_0902.parse 2 4 gold disclose-v 37.7 Reveal_secret disclose.01 null ----- 0:1*5:1-ARG1=Topic;Information 3:0-ARGM-NEG 4:0-rel 
",Reveal_secret
DeepBank1.1/20902004,458,"nw/wsj/09/wsj_0902.parse 3 3 gold exist-v 47.1-1 Existence exist.01 null ----- 3:0-rel 4:0-ARG1=Theme;Entity 
",Existence
DeepBank1.1/20905001,465,"nw/wsj/09/wsj_0905.parse 0 18 gold elect-v 29.1 Change_of_leadership elect.01 null ----- 0:2*19:1-ARG1=Theme;New_leader 18:0-rel 20:1-ARG2=Result;Role 
",Change_of_leadership
DeepBank1.1/20905002,372,"nw/wsj/09/wsj_0905.parse 1 17 gold retire-v 10.11 Quitting retire.01 1 ----- 8:2*14:1*15:1-ARG0 17:0-rel 19:1-ARGM-ADV 8:2*14:1-LINK-SLC 
",Quitting
DeepBank1.1/20905003,124,"nw/wsj/09/wsj_0905.parse 2 3 gold remain-v 47.1-1 State_continue remain.01 null ----- 0:1-ARG1=Theme 2:0-ARGM-MOD 3:0-rel 4:1-ARG3 
",State_continue
DeepBank1.1/20909005,562,"nw/wsj/09/wsj_0909.parse 4 17 gold teem-v 47.5.1-1 Abounding_with teem.01 null ----- 17:0-rel 18:0-ARG0=Location 
",Abounding_with
DeepBank1.1/20909008,698,"nw/wsj/09/wsj_0909.parse 7 4 gold demand-v 60-1 Request demand.01 1 ----- 2:1-ARG0 4:0-rel 5:1-ARG1 
",Request
DeepBank1.1/20909009,167,"nw/wsj/09/wsj_0909.parse 8 3 gold take-v 103 Have_as_requirement take.10 3 ----- 2:1-ARGM-TMP 3:0-rel 4:2-ARG1 7:2-ARG0 
",Have_as_requirement
DeepBank1.1/20909013,422,"nw/wsj/09/wsj_0909.parse 12 1 gold give-v 13.1-1 Giving give.01 15 ----- 1:0-rel 2:2-ARG1=Theme;Theme 
",Giving
DeepBank1.1/20909018,119,"nw/wsj/09/wsj_0909.parse 17 3 gold mention-v 37.7-1 Statement mention.01 1 ----- 0:1-ARG0=Agent;Speaker 1:0-ARGM-NEG 3:0-rel 4:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20909020,335,"nw/wsj/09/wsj_0909.parse 19 13 gold report-v 37.7-1 Statement report.01 1 ----- 1:2*14:1-ARG1 13:0-rel 15:3-ARG0 
",Statement
DeepBank1.1/20909025,238,"nw/wsj/09/wsj_0909.parse 24 2 gold feel-v 30.1-1 Feeling feel.01 1 ----- 1:1-ARG0=Experiencer 2:0-rel 3:2-ARG1=Stimulus 
",Feeling
DeepBank1.1/20909039,155,"nw/wsj/09/wsj_0909.parse 38 1 gold see-v 30.1-1 Perception_experience see.01 6 ----- 0:1-ARG0=Experiencer;Perceiver_passive 1:0-rel 2:1-ARG1=Stimulus;Phenomenon 4:2-ARGM-TMP 
",Perception_experience
DeepBank1.1/20909047,256,"nw/wsj/09/wsj_0909.parse 46 1 gold prove-v 29.4-1-1 Reasoning prove.01 1 ----- 0:1-ARG0 1:0-rel 2:1-ARG1=Theme 3:2-ARGM-MNR 
",Reasoning
DeepBank1.1/20909048,489,"nw/wsj/09/wsj_0909.parse 47 1 gold declare-v 37.7-1 Statement declare.02 1 ----- 0:1*9:1-ARG0=Agent;Speaker 1:0-rel 2:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20909050,118,"nw/wsj/09/wsj_0909.parse 49 2 gold serve-v 29.6-2 Assistance serve.01 3 ----- 0:1-ARG0=Agent 2:0-rel 3:1-ARG1=Attribute 
",Assistance
DeepBank1.1/20909052,89,"nw/wsj/09/wsj_0909.parse 51 2 gold help-v 72-1 Assistance help.01 1 ----- 2:0-rel 3:2-ARG1=Theme;Goal/Focal_entity 
",Assistance
DeepBank1.1/20909056,310,"nw/wsj/09/wsj_0909.parse 55 3 gold help-v 72-1 Assistance help.01 1 ----- 2:0-ARGM-NEG 3:0-rel 4:2-ARG0=Agent;Helper 
",Assistance
DeepBank1.1/20909058,268,"nw/wsj/09/wsj_0909.parse 57 2 gold remain-v 47.1-1 State_continue remain.01 1 ----- 0:1-ARG1=Theme 2:0-rel 3:1-ARG3 
",State_continue
DeepBank1.1/20909059,270,"nw/wsj/09/wsj_0909.parse 58 13 gold marry-v 22.2-3-1-1 Forming_relationships marry.01 1 ----- 1:1*12:1-ARG1=Patient 13:0-rel 14:1-ARG2=Co-Patient 1:1*12:1-LINK-PRO 
",Forming_relationships
DeepBank1.1/20909061,401,"nw/wsj/09/wsj_0909.parse 60 11 gold bring-v 11.3-1 Bringing bring.01 1 ----- 5:1*9:1-ARG0=Instrument 11:0-rel 12:1-ARG1=Theme 13:1-ARG3 
",Bringing
DeepBank1.1/20909069,291,"nw/wsj/09/wsj_0909.parse 68 14 gold support-v 31.2 Taking_sides support.01 null ----- 14:0-rel 15:0-ARG0=Experiencer 
",Taking_sides
DeepBank1.1/20909075,307,"nw/wsj/09/wsj_0909.parse 74 2 gold remain-v 47.1-1 State_continue remain.01 1 ----- 0:1-ARG1=Theme 2:0-rel 3:1-ARG3 
",State_continue
DeepBank1.1/20909076,597,"nw/wsj/09/wsj_0909.parse 75 27 gold give-v 13.1-1 Giving give.01 7 ----- 19:2*28:1-ARG1=Theme;Theme 27:0-rel 29:1-ARG0=Agent;Donor 19:2*28:1-LINK-PSV 
",Giving
DeepBank1.1/20909078,356,"nw/wsj/09/wsj_0909.parse 77 2 gold make-v 29.3 Causation make.02 3 ----- 0:1-ARG0=Agent 2:0-rel 3:2-ARG1=Theme 
",Causation
DeepBank1.1/20909084,225,"nw/wsj/09/wsj_0909.parse 83 8 gold forgive-v 33 Forgiveness forgive.01 1 ----- 1:1*6:1-ARG0=Agent;Judge 8:0-rel 9:1-ARG2=Attribute;Offense 
",Forgiveness
DeepBank1.1/20909085,407,"nw/wsj/09/wsj_0909.parse 84 3 gold accuse-v 81 Notification_of_charges accuse.01 1 ----- 0:1*4:1-ARG1=Theme;Accused 3:0-rel 5:1-ARG2=Attribute;Charges 9:1-ARGM-TMP 
",Notification_of_charges
DeepBank1.1/20909086,499,"nw/wsj/09/wsj_0909.parse 85 3 gold write-v 25.2 Text_creation write.01 1 ----- 0:1-ARGM-TMP 1:1-ARG0=Agent;Author 3:0-rel 4:1-ARG1=Theme;Text 
",Text_creation
DeepBank1.1/20909091,585,"nw/wsj/09/wsj_0909.parse 90 3 gold quit-v 10.11 Quitting quit.01 2 ----- 0:1-ARG0=Agent 2:1-ARGM-TMP 3:0-rel 4:2;9:1-ARG1=Theme 7:1-ARGM-TMP 15:1-ARGM-LOC 
",Quitting
DeepBank1.1/20909098,486,"nw/wsj/09/wsj_0909.parse 97 16 gold erupt-v 48.1.1 Process_start erupt.01 1 ----- 14:1-ARG1=Theme;Event 16:0-rel 
",Process_start
DeepBank1.1/20910004,251,"nw/wsj/09/wsj_0910.parse 3 6 gold support-v 31.2 Taking_sides support.01 2 ----- 2:1-ARG0=Experiencer 4:1-ARGM-DIS 6:0-rel 7:1-ARG1=Stimulus 
",Taking_sides
DeepBank1.1/20910014,292,"nw/wsj/09/wsj_0910.parse 13 11 gold respect-v 31.2 Judgment respect.01 1 ----- 6:1*9:1*10:1-ARG0=Experiencer;Cognizer 11:0-rel 12:1-ARG1=Stimulus;Evaluee 6:1*9:1-LINK-SLC 
",Judgment
DeepBank1.1/20910015,381,"nw/wsj/09/wsj_0910.parse 14 5 gold try-v 61 Attempt try.01 1 ----- 0:1*3:1*4:1-ARG0=Agent 5:0-rel 6:2-ARG1=Theme 0:1*3:1-LINK-SLC 
",Attempt
DeepBank1.1/20911008,492,"nw/wsj/09/wsj_0911.parse 7 5 gold mention-v 37.7-1 Statement mention.01 1 ----- 0:1*3:1*6:1-ARG1=Topic;Message 4:1-ARG0=Agent;Speaker 5:0-rel 0:1*3:1-LINK-SLC 
",Statement
DeepBank1.1/20911012,311,"nw/wsj/09/wsj_0911.parse 11 10 gold write-v 25.2 Text_creation write.01 null ----- 0:1*4:1*9:1-ARG0=Agent;Author 10:0-rel 11:3-ARG1=Theme;Text 
",Text_creation
DeepBank1.1/20911016,551,"nw/wsj/09/wsj_0911.parse 15 15 gold believe-v 29.9-2 Opinion believe.01 null ----- 14:1-ARG0 15:0-rel 16:1-ARG1 
",Opinion
DeepBank1.1/20912002,88,"nw/wsj/09/wsj_0912.parse 1 3 gold disclose-v 37.7 Reveal_secret disclose.01 null ----- 0:1*4:1-ARG1=Topic;Information 2:0-ARGM-NEG 3:0-rel 
",Reveal_secret
DeepBank1.1/20912004,174,"nw/wsj/09/wsj_0912.parse 3 1 gold serve-v 29.6-2 Assistance serve.01 null ----- 0:1-ARG0=Agent 1:0-rel 2:3-ARG2 
",Assistance
DeepBank1.1/20915002,277,"nw/wsj/09/wsj_0915.parse 1 3 gold disclose-v 37.7 Reveal_secret disclose.01 null ----- 0:1*4:1-ARG1=Topic;Information 2:0-ARGM-NEG 3:0-rel 
",Reveal_secret
DeepBank1.1/20916001,388,"nw/wsj/09/wsj_0916.parse 0 2 gold record-v 25.4 Recording record.01 1 ----- 0:1-ARG0=Agent 2:0-rel 3:2-ARG1=Theme 
",Recording
DeepBank1.1/20916004,259,"nw/wsj/09/wsj_0916.parse 3 3 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 0:2-ARG1=Patient;Item 3:0-rel 4:1-ARG2=Extent;Difference 6:1-ARGM-TMP 8:1-ARGM-TMP 
",Change_position_on_a_scale
DeepBank1.1/20916005,131,"nw/wsj/09/wsj_0916.parse 4 1 gold fall-v 45.6-1 Change_position_on_a_scale fall.01 null ----- 0:1-ARG1=Patient;Item 1:0-rel 2:1-ARG2=Extent;Difference 4:1-ARGM-TMP 
",Change_position_on_a_scale
DeepBank1.1/20917005,148,"nw/wsj/09/wsj_0917.parse 4 3 gold provide-v 13.4.1-2 Supply provide.01 null ----- 0:1-ARG0=Agent 2:0-ARGM-NEG 3:0-rel 4:2-ARG1=Theme 
",Supply
DeepBank1.1/20919002,93,"nw/wsj/09/wsj_0919.parse 1 4 gold acquire-v 13.5.2-1 Getting acquire.01 null ----- 0:1*5:1-ARG1=Theme;Theme 4:0-rel 
",Getting
DeepBank1.1/20919003,232,"nw/wsj/09/wsj_0919.parse 2 4 gold add-v 22.1-2 Statement add.02 null ----- 0:1*5:1-ARG1=Patient 4:0-rel 6:1-ARG2=Co-Patient 
",Statement
DeepBank1.1/20920001,503,"nw/wsj/09/wsj_0920.parse 0 3 gold plan-v 62 Purpose plan.01 null ----- 0:1*4:1-ARG0=Experiencer;Agent 3:0-rel 4:2-ARG1 
",Purpose
DeepBank1.1/20922001,462,"nw/wsj/09/wsj_0922.parse 0 5 gold favor-v 31.2 Preference favor.01 1 ----- 0:2*3:1*4:1-ARG0=Experiencer;Experiencer 5:0-rel 6:1-ARG1=Attribute;Location_of_Event 0:2*3:1-LINK-SLC 
",Preference
DeepBank1.1/20922004,504,"nw/wsj/09/wsj_0922.parse 3 2 gold make-v 29.3 Causation make.02 null ----- 0:1-ARG0=Agent 1:0-ARGM-MOD 2:0-rel 3:2-ARG1=Theme 
",Causation
DeepBank1.1/20922007,309,"nw/wsj/09/wsj_0922.parse 6 3 gold propose-v 37.7-1 Statement propose.01 null ----- 0:1-ARG0=Agent;Speaker 2:1-ARGM-DIS 3:0-rel 4:2-ARG1=Topic;Message 
",Statement
DeepBank1.1/20922011,262,"nw/wsj/09/wsj_0922.parse 10 3 gold imply-v 78 Evidence imply.01 1 ----- 0:1-ARG0=Cause;Support 3:0-rel 4:2-ARG1=Topic;Proposition 
",Evidence
DeepBank1.1/20922016,654,"nw/wsj/09/wsj_0922.parse 15 20 gold remain-v 47.1-1 State_continue remain.01 null ----- 0:1-ARGM-ADV 8:2-ARG1=Theme 20:0-rel 21:1-ARG3 
",State_continue
DeepBank1.1/20922017,150,"nw/wsj/09/wsj_0922.parse 16 4 gold begin-v 55.1-1 Activity_start begin.01 null ----- 0:0-ARGM-DIS 1:1-ARG0=Agent;Agent 4:0-rel 5:2-ARG1=Theme;Activity 
",Activity_start
DeepBank1.1/20922018,562,"nw/wsj/09/wsj_0922.parse 17 2 gold need-v 32.1-1-1 Needing need.01 null ----- 1:1-ARG0=Pivot 2:0-rel 3:1-ARG1=Theme 
",Needing
DeepBank1.1/20922019,563,"nw/wsj/09/wsj_0922.parse 18 6 gold need-v 32.1-1-1 Required_event need.01 null ----- 1:1-ARGM-GOL 5:1*7:1-ARG0=Pivot 6:0-rel 7:2-ARG1=Theme 
",Required_event
DeepBank1.1/20922022,636,"nw/wsj/09/wsj_0922.parse 21 9 gold conclude-v 97.2 Coming_to_believe conclude.01 null ----- 1:2-ARG0=Agent 8:1-ARGM-TMP 9:0-rel 10:1-ARG1=Theme 
",Coming_to_believe
DeepBank1.1/20922027,611,"nw/wsj/09/wsj_0922.parse 26 14 gold imply-v 78 Evidence imply.01 1 ----- 7:1-ARG0=Cause;Support 14:0-rel 15:3-ARG1=Topic;Proposition 
",Evidence
DeepBank1.1/20922028,553,"nw/wsj/09/wsj_0922.parse 27 1 gold doubt-v 29.5-1 Certainty doubt.01 1 ----- 0:1-ARG0=Agent;Cognizer 1:0-rel 2:1*10:2-ARG1=Theme;Content 
",Certainty
DeepBank1.1/20922032,255,"nw/wsj/09/wsj_0922.parse 31 2 gold want-v 32.1-1-1 Desiring want.01 null ----- 1:1-ARG0=Pivot;Experiencer 2:0-rel 3:1-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20922033,223,"nw/wsj/09/wsj_0922.parse 32 8 gold keep-v 15.2 Storing keep.01 null ----- 0:1-ARGM-DIS 3:2-ARG0=Agent 7:0-ARGM-MOD 8:0-rel 9:1-ARG1=Theme 
",Storing
DeepBank1.1/20925004,325,"nw/wsj/09/wsj_0925.parse 3 4 gold end-v 55.4-1 Cause_to_end end.01 null ----- 1:1-ARG1=Theme 4:0-rel 5:1-ARGM-TMP 
",Cause_to_end
DeepBank1.1/20926002,267,"nw/wsj/09/wsj_0926.parse 1 12 gold establish-v 55.5-1 Intentionally_create establish.01 null ----- 0:2*13:1-ARG1 12:0-rel 14:1-ARGM-TMP 
",Intentionally_create
DeepBank1.1/20926007,464,"nw/wsj/09/wsj_0926.parse 6 14 gold keep-v 55.6 Cause_to_continue keep.04 null ----- 0:1-ARGM-TMP 3:1-ARG0=Agent 14:0-rel 15:1*17:1-ARG1=Theme 16:1-ARG2 
",Cause_to_continue
DeepBank1.1/20926008,325,"nw/wsj/09/wsj_0926.parse 7 3 gold hope-v 32.2-1 Desiring hope.01 1 ----- 0:1-ARG0=Pivot 2:1-ARGM-DIS 3:0-rel 4:1-ARG1=Theme 
",Desiring
DeepBank1.1/20926010,441,"nw/wsj/09/wsj_0926.parse 9 3 gold receive-v 13.5.2 Receiving receive.01 null ----- 0:1-ARG0=Agent;Donor 3:0-rel 4:2-ARG1=Theme;Theme 15:1-ARG2=Source 20:1-ARGM-TMP 
",Receiving
DeepBank1.1/20929002,383,"nw/wsj/09/wsj_0929.parse 1 16 gold remain-v 47.1-1 State_continue remain.01 null ----- 8:2*13:1*14:1-ARG1=Theme 15:0-ARGM-MOD 16:0-rel 17:2-ARG3 8:2*13:1-LINK-SLC 
",State_continue
DeepBank1.1/20930006,199,"nw/wsj/09/wsj_0930.parse 5 10 gold obtain-v 13.5.2-1 Getting obtain.01 null ----- 9:1-ARG0=Agent;Recipient 10:0-rel 11:1-ARG1=Theme;Theme 
",Getting
DeepBank1.1/20930008,365,"nw/wsj/09/wsj_0930.parse 7 9 gold file-v 9.10 Submitting_documents file.02 null ----- 0:2-ARG0=Agent 9:0-rel 10:1-ARG1=Theme 19:1-ARGM-TMP 
",Submitting_documents
DeepBank1.1/20930011,179,"nw/wsj/09/wsj_0930.parse 10 1 gold remain-v 47.1-1 State_continue remain.01 null ----- 0:1-ARG1=Theme 1:0-rel 2:1-ARG3 
",State_continue
DeepBank1.1/20930015,154,"nw/wsj/09/wsj_0930.parse 14 6 gold comment-v 37.11-1-1 Statement comment.01 1 ----- 0:2*4:1-ARG0=Agent;Speaker 6:0-rel 7:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20931001,375,"nw/wsj/09/wsj_0931.parse 0 11 gold try-v 61 Attempt try.01 null ----- 0:2*12:1-ARG0=Agent 11:0-rel 12:2-ARG1=Theme 
",Attempt
DeepBank1.1/20931004,703,"nw/wsj/09/wsj_0931.parse 3 16 gold send-v 11.1-1 Sending send.01 null ----- 0:1-ARGM-LOC 14:1-ARG0=Agent;Sender 16:0-rel 17:1-ARG1=Theme;Theme 20:1-ARG2=Destination;Goal/Recipient 22:1-ARGM-MNR 
",Sending
DeepBank1.1/20931006,516,"nw/wsj/09/wsj_0931.parse 5 5 gold bring-v 11.3-1 Bringing bring.01 null ----- 0:1*2:1*6:1-ARG1=Theme 3:1-ARG0=Instrument 5:0-rel 0:1*2:1-LINK-SLC 
",Bringing
DeepBank1.1/20931007,474,"nw/wsj/09/wsj_0931.parse 6 6 gold inform-v 37.9 Telling inform.01 1 ----- 4:1-ARG0=Agent;Speaker 6:0-rel 7:1-ARG1=Recipient;Addressee 0:2-ARG2-DSP=Topic;Message 
",Telling
DeepBank1.1/20931011,549,"nw/wsj/09/wsj_0931.parse 10 3 gold report-v 37.7-1 Statement report.01 null ----- 0:1-ARG0=Agent;Speaker 2:1-ARGM-DIS 3:0-rel 4:1-ARG2=Recipient;Addressee 7:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20931013,388,"nw/wsj/09/wsj_0931.parse 12 2 gold tell-v 37.2-1 Telling tell.01 null ----- 0:0-ARGM-DIS 1:1-ARG0=Agent;Speaker 2:0-rel 3:1-ARG2=Recipient;Addressee 5:1-ARG1=Topic;Message 
",Telling
DeepBank1.1/20931018,451,"nw/wsj/09/wsj_0931.parse 17 9 gold hope-v 32.2-1 Desiring hope.01 1 ----- 0:1-ARGM-ADV 7:1-ARG0=Pivot 9:0-rel 10:1-ARG1=Theme 
",Desiring
DeepBank1.1/20931019,223,"nw/wsj/09/wsj_0931.parse 18 5 gold want-v 32.1-1-1 Desiring want.01 null ----- 1:1*6:1-ARG0=Pivot;Experiencer 4:0-ARGM-NEG 5:0-rel 6:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20931026,269,"nw/wsj/09/wsj_0931.parse 25 7 gold consider-v 29.9-1-1-1 Categorization consider.02 null ----- 3:1-ARG1=Theme;Item 6:1-ARGM-ADV 7:0-rel 8:2-ARG2=Attribute;Category 
",Categorization
DeepBank1.1/20931030,608,"nw/wsj/09/wsj_0931.parse 29 11 gold want-v 32.1-1-1 Desiring want.01 null ----- 8:1*9:1*10:1*12:1-ARG0=Pivot;Experiencer 11:0-rel 12:2-ARG1=Theme;Event/Focal_participant 8:1*9:1-LINK-SLC 
",Desiring
DeepBank1.1/20931031,264,"nw/wsj/09/wsj_0931.parse 30 7 gold begin-v 55.1-1 Activity_start begin.01 null ----- 0:1*5:1-ARG0=Agent;Agent 7:0-rel 8:1-ARGM-TMP 9:2-ARG1=Theme;Activity 
",Activity_start
DeepBank1.1/20931032,331,"nw/wsj/09/wsj_0931.parse 31 4 gold attach-v 22.3-2-1 Inchoative_attaching attach.01 null ----- 0:1*5:1-ARG1=Patient;Connector 1:0-ARGM-MOD 2:1-ARGM-ADV 4:0-rel 6:1-ARG1=Patient;Connector 
",Inchoative_attaching
DeepBank1.1/20931034,276,"nw/wsj/09/wsj_0931.parse 33 7 gold carry-v 54.3 Bringing carry.01 null ----- 0:0-ARGM-DIS 1:1-ARGM-PRD 5:1-ARG0=Location 6:0-ARGM-MOD 7:0-rel 8:1-ARG1=Value 
",Bringing
